station,date,tmpf,dwpf,relh,drct,sknt,alti,p01i,vsby,skyc1,metar
JFK,1/19/2019 23:51,37.9,30.9,75.64,80,8,30.09,T,10,BKN,KJFK 192351Z 08008KT 10SM -RA BKN023 OVC036 03/M01 A3009 RMK AO2 RAB45 SLP187 P0000 60000 T00331006 10033 20022 56025
JFK,1/19/2019 23:55,0,0,0,80,9,30.08,0,10,BKN,KJFK 192355Z AUTO 08009KT 10SM -RA BKN023 OVC036 03/00 A3007 RMK T00300000 MADISHF
JFK,1/20/2019 00:00,0,0,0,80,8,30.09,0,10,BKN,KJFK 200000Z AUTO 08008KT 10SM -RA BKN023 OVC036 03/00 A3009 RMK T00300000 MADISHF
JFK,1/20/2019 00:05,0,0,0,80,6,30.08,0,10,BKN,KJFK 200005Z AUTO 08006KT 10SM -RA BKN023 OVC036 03/00 A3007 RMK T00300000 MADISHF
JFK,1/20/2019 00:10,0,0,0,70,9,30.07,0,10,BKN,KJFK 200010Z AUTO 07009KT 10SM -RA BKN023 OVC036 03/00 A3006 RMK T00300000 MADISHF
JFK,1/20/2019 00:15,0,0,0,80,8,30.06,0,10,BKN,KJFK 200015Z AUTO 08008KT 10SM -RA BKN023 OVC036 03/00 A3005 RMK T00300000 MADISHF
JFK,1/20/2019 00:20,0,0,0,90,10,30.06,0,10,BKN,KJFK 200020Z AUTO 09010KT 10SM -RA BKN023 OVC036 03/01 A3005 RMK T00300010 MADISHF
JFK,1/20/2019 00:25,0,0,0,100,10,30.05,0,10,BKN,KJFK 200025Z AUTO 10010KT 10SM -RA BKN023 OVC036 04/01 A3004 RMK T00400010 MADISHF
JFK,1/20/2019 00:30,0,0,0,100,11,30.05,0,10,BKN,KJFK 200030Z AUTO 10011KT 10SM -RA BKN023 OVC036 04/02 A3004 RMK T00400020 MADISHF
JFK,1/20/2019 00:35,0,0,0,110,12,30.04,0,10,BKN,KJFK 200035Z AUTO 11012KT 10SM -RA BKN023 OVC036 04/02 A3004 RMK T00400020 MADISHF
JFK,1/20/2019 00:40,0,0,0,100,12,30.04,0,10,BKN,KJFK 200040Z AUTO 10012KT 10SM -RA BKN023 OVC036 04/01 A3004 RMK T00400010 MADISHF
JFK,1/20/2019 00:45,0,0,0,110,13,30.03,0,10,BKN,KJFK 200045Z AUTO 11013KT 10SM -RA BKN023 OVC036 04/01 A3003 RMK T00400010 MADISHF
JFK,1/20/2019 00:50,0,0,0,100,12,30.03,0,10,BKN,KJFK 200050Z AUTO 10012KT 10SM -RA BKN021 OVC036 04/01 A3003 RMK T00400010 MADISHF
JFK,1/20/2019 00:51,39,34,82.08,100,12,30.03,T,10,BKN,KJFK 200051Z 10012G20KT 10SM -RA BKN021 OVC036 04/01 A3003 RMK AO2 SLP167 P0000 T00390011
JFK,1/20/2019 00:55,0,0,0,100,15,30.03,0,10,BKN,KJFK 200055Z AUTO 10015KT 10SM -RA BKN021 OVC033 04/01 A3003 RMK T00400010 MADISHF
JFK,1/20/2019 01:00,0,0,0,110,14,30.03,0,9,BKN,KJFK 200100Z AUTO 11014KT 9SM -RA BKN021 OVC033 04/02 A3003 RMK T00400020 MADISHF
JFK,1/20/2019 01:05,0,0,0,100,13,30.02,0,10,BKN,KJFK 200105Z AUTO 10013KT 10SM -RA BKN021 OVC033 04/02 A3002 RMK T00400020 MADISHF
JFK,1/20/2019 01:10,0,0,0,110,12,30.03,0.01,10,BKN,KJFK 200110Z AUTO 11012KT 10SM -RA BKN021 OVC033 04/02 A3003 RMK P0000 T00400020 MADISHF
JFK,1/20/2019 01:15,0,0,0,100,14,30.03,0.01,10,BKN,KJFK 200115Z AUTO 10014KT 10SM -RA BKN021 OVC033 04/02 A3003 RMK P0000 T00400020 MADISHF
JFK,1/20/2019 01:20,0,0,0,100,12,30.04,0.01,10,BKN,KJFK 200120Z AUTO 10012KT 10SM -RA BKN021 OVC033 04/02 A3004 RMK P0000 T00400020 MADISHF
JFK,1/20/2019 01:25,0,0,0,100,10,30.03,0.01,10,BKN,KJFK 200125Z AUTO 10010KT 10SM -RA BKN021 OVC033 04/02 A3003 RMK P0000 T00400020 MADISHF
JFK,1/20/2019 01:30,0,0,0,90,13,30.02,0.01,10,BKN,KJFK 200130Z AUTO 09013KT 10SM -RA BKN021 OVC033 04/02 A3002 RMK P0000 T00400020 MADISHF
JFK,1/20/2019 01:35,0,0,0,90,11,30.02,0.01,8,BKN,KJFK 200135Z AUTO 09011KT 8SM -RA BKN021 OVC033 04/02 A3002 RMK P0000 T00400020 MADISHF
JFK,1/20/2019 01:40,0,0,0,100,12,30.02,0.01,7,BKN,KJFK 200140Z AUTO 10012KT 7SM -RA BKN021 OVC033 03/02 A3002 RMK P0000 T00300020 MADISHF
JFK,1/20/2019 01:45,0,0,0,90,13,30.01,0.01,7,BKN,KJFK 200145Z AUTO 09013KT 7SM -RA BKN021 OVC033 03/02 A3001 RMK P0000 T00300020 MADISHF
JFK,1/20/2019 01:50,0,0,0,90,13,30,0.02,6,OVC,KJFK 200150Z AUTO 09013KT 6SM -RA BR OVC021 03/02 A3000 RMK P0001 T00300020 MADISHF
JFK,1/20/2019 01:51,37.9,35.1,89.53,90,14,30,0.02,6,OVC,KJFK 200151Z 09014KT 6SM -RA BR OVC021 03/02 A3000 RMK AO2 SLP159 P0002 T00330017
JFK,1/20/2019 01:55,0,0,0,90,13,30,0,7,OVC,KJFK 200155Z AUTO 09013KT 7SM -RA OVC024 03/02 A3000 RMK T00300020 MADISHF
JFK,1/20/2019 02:00,0,0,0,90,16,29.99,0.01,6,OVC,KJFK 200200Z AUTO 09016KT 6SM -RA BR OVC022 03/02 A2998 RMK P0000 T00300020 MADISHF
JFK,1/20/2019 02:05,0,0,0,90,16,29.99,0.02,5,FEW,KJFK 200205Z AUTO 09016KT 5SM RA BR FEW014 OVC022 03/02 A2998 RMK P0001 T00300020 MADISHF
JFK,1/20/2019 02:10,0,0,0,90,15,29.98,0.02,6,OVC,KJFK 200210Z AUTO 09015KT 6SM RA BR OVC019 03/02 A2997 RMK P0001 T00300020 MADISHF
JFK,1/20/2019 02:15,0,0,0,100,15,29.98,0.03,7,OVC,KJFK 200215Z AUTO 10015KT 7SM -RA OVC018 03/02 A2997 RMK P0002 T00300020 MADISHF
JFK,1/20/2019 02:20,0,0,0,90,18,29.97,0.04,6,OVC,KJFK 200220Z AUTO 09018KT 6SM RA BR OVC016 03/02 A2996 RMK P0003 T00300020 MADISHF
JFK,1/20/2019 02:25,0,0,0,90,17,29.96,0.05,6,OVC,KJFK 200225Z AUTO 09017KT 6SM RA BR OVC016 03/02 A2995 RMK P0005 T00300020 MADISHF
JFK,1/20/2019 02:30,0,0,0,90,18,29.94,0.05,6,OVC,KJFK 200230Z AUTO 09018KT 6SM RA BR OVC016 03/02 A2994 RMK P0005 T00300020 MADISHF
JFK,1/20/2019 02:35,0,0,0,80,18,29.94,0.06,5,OVC,KJFK 200235Z AUTO 08018KT 5SM RA BR OVC016 03/02 A2994 RMK P0005 T00300020 MADISHF
JFK,1/20/2019 02:40,0,0,0,90,19,29.94,0.08,3,OVC,KJFK 200240Z AUTO 09019KT 3SM +RA BR OVC016 03/02 A2994 RMK P0007 T00300020 MADISHF
JFK,1/20/2019 02:45,0,0,0,80,19,29.94,0.09,4,OVC,KJFK 200245Z AUTO 08019KT 4SM RA BR OVC016 03/02 A2994 RMK P0009 T00300020 MADISHF
JFK,1/20/2019 02:50,0,0,0,80,14,29.93,0.1,5,OVC,KJFK 200250Z AUTO 08014KT 5SM -RA BR OVC016 03/02 A2993 RMK P0010 T00300020 MADISHF
JFK,1/20/2019 02:51,37,35.1,92.76,80,14,29.93,0.1,6,SCT,KJFK 200251Z 08014G27KT 6SM -RA BR SCT010 BKN014 OVC029 03/02 A2993 RMK AO2 PK WND 08027/0245 SLP135 P0010 60012 T00280017 58052
JFK,1/20/2019 02:55,0,0,0,80,15,29.93,0,7,BKN,KJFK 200255Z AUTO 08015KT 7SM -RA BKN014 BKN019 OVC024 03/02 A2993 RMK T00300020 MADISHF
JFK,1/20/2019 03:00,0,0,0,80,14,29.93,0,7,BKN,KJFK 200300Z AUTO 08014KT 7SM -RA BKN012 BKN018 OVC024 03/02 A2993 RMK T00300020 MADISHF
JFK,1/20/2019 03:05,0,0,0,80,15,29.93,0,7,BKN,KJFK 200305Z AUTO 08015KT 7SM -RA BKN012 BKN018 OVC024 03/02 A2993 RMK T00300020 MADISHF
JFK,1/20/2019 03:10,0,0,0,80,16,29.92,0.01,6,BKN,KJFK 200310Z AUTO 08016KT 6SM RA BR BKN012 OVC019 02/02 A2992 RMK P0000 T00200020 MADISHF
JFK,1/20/2019 03:15,0,0,0,80,13,29.92,0.02,5,BKN,KJFK 200315Z AUTO 08013KT 5SM RA BR BKN012 OVC016 02/02 A2992 RMK P0001 T00200020 MADISHF
JFK,1/20/2019 03:20,0,0,0,80,13,29.91,0.02,6,OVC,KJFK 200320Z AUTO 08013KT 6SM RA BR OVC009 02/02 A2990 RMK P0001 T00200020 MADISHF
JFK,1/20/2019 03:25,0,0,0,80,14,29.91,0.03,5,BKN,KJFK 200325Z AUTO 08014KT 5SM -RA -SN BR BKN009 OVC016 02/02 A2990 RMK P0002 T00200020 MADISHF
JFK,1/20/2019 03:26,36,35.1,96.49,80,15,29.91,0.03,5,BKN,KJFK 200326Z 08015KT 5SM -RASN BR BKN009 BKN013 OVC023 02/02 A2991 RMK AO2 SNB23 P0003 T00220017
JFK,1/20/2019 03:30,0,0,0,80,15,29.91,0.04,5,BKN,KJFK 200330Z AUTO 08015KT 5SM -RA -SN BR BKN009 BKN013 OVC023 02/02 A2990 RMK P0003 T00200020 MADISHF
JFK,1/20/2019 03:35,0,0,0,80,15,29.9,0.05,5,BKN,KJFK 200335Z AUTO 08015KT 5SM -RA -SN BR BKN009 BKN013 OVC023 02/02 A2989 RMK P0005 T00200020 MADISHF
JFK,1/20/2019 03:40,0,0,0,80,14,29.9,0.05,5,BKN,KJFK 200340Z AUTO 08014KT 5SM -RA -SN BR BKN009 BKN013 OVC023 02/02 A2989 RMK P0005 T00200020 MADISHF
JFK,1/20/2019 03:45,0,0,0,70,16,29.9,0.06,4,BKN,KJFK 200345Z AUTO 07016KT 4SM -RA -SN BR BKN009 OVC012 02/02 A2989 RMK P0005 T00200020 MADISHF
JFK,1/20/2019 03:50,0,0,0,80,14,29.9,0.07,5,BKN,KJFK 200350Z AUTO 08014G19KT 5SM -RA BR BKN008 OVC012 02/02 A2989 RMK P0007 T00200020 MADISHF
JFK,1/20/2019 03:51,36,36,100,80,15,29.89,0.07,5,BKN,KJFK 200351Z 08015KT 5SM -RA BR BKN008 OVC012 02/02 A2989 RMK AO2 SNB23E46 SLP122 P0007 T00220022
JFK,1/20/2019 03:55,0,0,0,80,16,29.87,0.02,5,BKN,KJFK 200355Z AUTO 08016KT 5SM -RA BR BKN008 OVC012 02/02 A2987 RMK P0001 T00200020 MADISHF
JFK,1/20/2019 04:00,0,0,0,70,20,29.88,0.03,5,BKN,KJFK 200400Z AUTO 07020KT 5SM -RA BR BKN008 OVC012 02/02 A2987 RMK P0002 T00200020 MADISHF
JFK,1/20/2019 04:05,0,0,0,70,13,29.88,0.05,5,BKN,KJFK 200405Z AUTO 07013KT 5SM RA BR BKN008 OVC012 02/02 A2987 RMK P0005 T00200020 MADISHF
JFK,1/20/2019 04:10,0,0,0,70,16,29.88,0.05,5,BKN,KJFK 200410Z AUTO 07016KT 5SM RA BR BKN008 OVC012 02/02 A2987 RMK P0005 T00200020 MADISHF
JFK,1/20/2019 04:15,0,0,0,70,13,29.88,0.07,5,BKN,KJFK 200415Z AUTO 07013KT 5SM -RA BR BKN008 OVC012 02/02 A2987 RMK P0007 T00200020 MADISHF
JFK,1/20/2019 04:20,0,0,0,80,14,29.87,0.08,5,BKN,KJFK 200420Z AUTO 08014KT 5SM -RA BR BKN008 OVC012 02/02 A2987 RMK P0007 T00200020 MADISHF
JFK,1/20/2019 04:25,0,0,0,70,16,29.88,0.09,5,BKN,KJFK 200425Z AUTO 07016KT 5SM -RA BR BKN008 OVC012 02/02 A2987 RMK P0009 T00200020 MADISHF
JFK,1/20/2019 04:30,0,0,0,80,14,29.86,0.09,5,BKN,KJFK 200430Z AUTO 08014KT 5SM RA BR BKN008 OVC012 02/02 A2986 RMK P0009 T00200020 MADISHF
JFK,1/20/2019 04:35,0,0,0,70,16,29.85,0.12,5,BKN,KJFK 200435Z AUTO 07016KT 5SM RA BR BKN008 OVC012 02/02 A2985 RMK P0011 T00200020 MADISHF
JFK,1/20/2019 04:40,0,0,0,80,14,29.86,0.15,5,BKN,KJFK 200440Z AUTO 08014G19KT 5SM RA BR BKN008 OVC012 02/02 A2986 RMK P0015 T00200020 MADISHF
JFK,1/20/2019 04:45,0,0,0,70,12,29.85,0.16,5,BKN,KJFK 200445Z AUTO 07012KT 5SM RA BR BKN008 OVC012 02/02 A2985 RMK P0015 T00200020 MADISHF
JFK,1/20/2019 04:50,0,0,0,70,14,29.84,0.19,3,BKN,KJFK 200450Z AUTO 07014KT 3SM RA BR BKN007 OVC009 02/02 A2984 RMK P0018 T00200020 MADISHF
JFK,1/20/2019 04:51,36,36,100,70,15,29.84,0.19,3,BKN,KJFK 200451Z 07015KT 3SM RA BR BKN007 OVC010 02/02 A2984 RMK AO2 PK WND 07026/0359 SLP104 P0019 T00220022 400391017
JFK,1/20/2019 04:55,0,0,0,70,15,0,0.01,3,BKN,KJFK 200455Z AUTO 07015KT 3SM RA BR BKN007 OVC009 02/02 RMK P0000 T00200020 MADISHF
JFK,1/20/2019 05:00,0,0,0,70,14,29.84,0.03,3,BKN,KJFK 200500Z AUTO 07014KT 3SM RA BR BKN007 OVC009 02/02 A2984 RMK P0002 T00200020 MADISHF
JFK,1/20/2019 05:05,0,0,0,60,10,29.83,0.05,3,BKN,KJFK 200505Z AUTO 06010KT 3SM -RA BR BKN007 OVC009 02/02 A2982 RMK P0005 T00200020 MADISHF
JFK,1/20/2019 05:10,0,0,0,50,11,29.82,0.06,3,BKN,KJFK 200510Z AUTO 05011KT 3SM -RA BR BKN007 OVC009 02/02 A2981 RMK P0005 T00200020 MADISHF
JFK,1/20/2019 05:15,0,0,0,50,12,29.82,0.07,3,BKN,KJFK 200515Z AUTO 05012KT 3SM -RA BR BKN007 OVC009 02/02 A2981 RMK P0007 T00200020 MADISHF
JFK,1/20/2019 05:20,0,0,0,50,12,29.82,0.09,3,BKN,KJFK 200520Z AUTO 05012KT 3SM -RA BR BKN007 OVC009 02/02 A2981 RMK P0009 T00200020 MADISHF
JFK,1/20/2019 05:25,0,0,0,50,9,29.82,0.1,3,BKN,KJFK 200525Z AUTO 05009KT 3SM -RA BR BKN007 OVC009 02/02 A2981 RMK P0010 T00200020 MADISHF
JFK,1/20/2019 05:30,0,0,0,20,7,29.83,0.11,3,BKN,KJFK 200530Z AUTO 02007KT 3SM -RA BR BKN007 OVC009 02/02 A2982 RMK P0010 T00200020 MADISHF
JFK,1/20/2019 05:35,0,0,0,10,8,29.83,0.12,3,BKN,KJFK 200535Z AUTO 01008KT 3SM RA BR BKN007 OVC009 02/02 A2982 RMK P0011 T00200020 MADISHF
JFK,1/20/2019 05:40,0,0,0,20,9,29.82,0.15,3,BKN,KJFK 200540Z AUTO 02009KT 3SM RA BR BKN007 OVC009 02/02 A2981 RMK P0015 T00200020 MADISHF
JFK,1/20/2019 05:45,0,0,0,30,9,29.81,0.18,3,BKN,KJFK 200545Z AUTO 03009KT 3SM RA BR BKN007 OVC009 02/02 A2980 RMK P0018 T00200020 MADISHF
JFK,1/20/2019 05:50,0,0,0,30,10,29.8,0.22,2.5,BKN,KJFK 200550Z AUTO 03010KT 2 1/2SM +RA BR BKN007 BKN009 OVC016 02/02 A2979 RMK P0021 T00200020 MADISHF
JFK,1/20/2019 05:51,36,36,100,30,9,29.8,0.23,2.5,BKN,KJFK 200551Z 03009KT 2 1/2SM +RA BR BKN007 BKN010 OVC017 02/02 A2980 RMK AO2 SLP090 P0023 60061 T00220022 10039 20022 56045
JFK,1/20/2019 05:55,0,0,0,30,10,29.79,0.02,2.5,BKN,KJFK 200555Z AUTO 03010KT 2 1/2SM +RA BR BKN007 BKN009 OVC016 02/02 A2979 RMK P0001 T00200020 MADISHF
JFK,1/20/2019 06:00,0,0,0,40,11,29.79,0.04,2.5,BKN,KJFK 200600Z AUTO 04011KT 2 1/2SM RA BR BKN007 BKN009 OVC016 02/02 A2979 RMK P0003 T00200020 MADISHF
JFK,1/20/2019 06:05,0,0,0,50,11,29.78,0.07,2.5,BKN,KJFK 200605Z AUTO 05011KT 2 1/2SM RA BR BKN007 BKN009 OVC016 02/02 A2978 RMK P0007 T00200020 MADISHF
JFK,1/20/2019 06:10,0,0,0,50,12,29.77,0.08,2.5,BKN,KJFK 200610Z AUTO 05012KT 2 1/2SM RA BR BKN007 BKN009 OVC016 02/02 A2977 RMK P0007 T00200020 MADISHF
JFK,1/20/2019 06:15,0,0,0,50,10,29.76,0.11,2.5,BKN,KJFK 200615Z AUTO 05010KT 2 1/2SM RA BR BKN007 BKN009 OVC016 02/02 A2976 RMK P0010 T00200020 MADISHF
JFK,1/20/2019 06:20,0,0,0,50,10,29.75,0.14,2.5,BKN,KJFK 200620Z AUTO 05010KT 2 1/2SM RA BR BKN007 BKN009 OVC016 02/02 A2975 RMK P0014 T00200020 MADISHF
JFK,1/20/2019 06:25,0,0,0,60,10,29.75,0.16,2.5,BKN,KJFK 200625Z AUTO 06010KT 2 1/2SM +RA BR BKN007 BKN009 OVC016 02/02 A2975 RMK P0015 T00200020 MADISHF
JFK,1/20/2019 06:30,0,0,0,60,11,29.74,0.19,2.5,BKN,KJFK 200630Z AUTO 06011KT 2 1/2SM +RA BR BKN007 BKN012 OVC027 02/02 A2973 RMK P0018 T00200020 MADISHF
JFK,1/20/2019 06:35,0,0,0,60,11,29.74,0.21,2.5,BKN,KJFK 200635Z AUTO 06011KT 2 1/2SM +RA BR BKN006 BKN012 OVC027 02/02 A2973 RMK P0020 T00200020 MADISHF
JFK,1/20/2019 06:40,0,0,0,70,11,29.73,0.23,2.5,BKN,KJFK 200640Z AUTO 07011KT 2 1/2SM +RA BR BKN006 BKN012 OVC027 02/02 A2972 RMK P0023 T00200020 MADISHF
JFK,1/20/2019 06:45,0,0,0,60,12,29.74,0.26,2.5,BKN,KJFK 200645Z AUTO 06012KT 2 1/2SM +RA BR BKN006 BKN012 OVC027 02/02 A2973 RMK P0025 T00200020 MADISHF
JFK,1/20/2019 06:50,0,0,0,60,7,29.73,0.29,3,BKN,KJFK 200650Z AUTO 06007KT 3SM RA BR BKN006 BKN012 OVC019 02/02 A2972 RMK P0028 T00200020 MADISHF
JFK,1/20/2019 06:51,36,36,100,60,6,29.74,0.29,3,BKN,KJFK 200651Z 06006KT 3SM RA BR BKN006 BKN012 OVC020 02/02 A2974 RMK AO2 SLP069 P0029 T00220022
JFK,1/20/2019 06:55,0,0,0,70,7,29.73,0.02,3,BKN,KJFK 200655Z AUTO 07007KT 3SM RA BR BKN006 BKN012 OVC019 02/02 A2972 RMK P0001 T00200020 MADISHF
JFK,1/20/2019 07:00,0,0,0,60,12,29.74,0.04,3,BKN,KJFK 200700Z AUTO 06012KT 3SM RA BR BKN006 BKN012 OVC019 03/03 A2973 RMK P0003 T00300030 MADISHF
JFK,1/20/2019 07:05,0,0,0,50,11,29.74,0.05,4,BKN,KJFK 200705Z AUTO 05011KT 4SM -RA BR BKN006 BKN012 OVC019 03/03 A2973 RMK P0005 T00300030 MADISHF
JFK,1/20/2019 07:10,0,0,0,360,6,29.74,0.06,5,BKN,KJFK 200710Z AUTO 36006KT 5SM RA BR BKN006 BKN012 OVC022 03/03 A2973 RMK P0005 T00300030 MADISHF
JFK,1/20/2019 07:15,0,0,0,30,11,29.75,0.08,4,BKN,KJFK 200715Z AUTO 03011KT 4SM +RA BR BKN006 BKN012 OVC022 03/03 A2975 RMK P0007 T00300030 MADISHF
JFK,1/20/2019 07:20,0,0,0,30,4,29.74,0.08,5,BKN,KJFK 200720Z AUTO 03004KT 5SM -RA BR BKN006 BKN012 OVC022 03/03 A2973 RMK P0007 T00300030 MADISHF
JFK,1/20/2019 07:25,0,0,0,360,7,29.72,0.09,5,BKN,KJFK 200725Z AUTO 36007KT 5SM RA BR BKN006 BKN012 OVC022 03/03 A2971 RMK P0009 T00300030 MADISHF
JFK,1/20/2019 07:30,0,0,0,40,12,29.71,0.1,5,BKN,KJFK 200730Z AUTO 04012KT 5SM RA BR BKN006 BKN012 OVC022 03/03 A2970 RMK P0010 T00300030 MADISHF
JFK,1/20/2019 07:35,0,0,0,50,12,29.7,0.11,6,BKN,KJFK 200735Z AUTO 05012KT 6SM -RA BR BKN006 BKN012 OVC022 03/03 A2970 RMK P0010 T00300030 MADISHF
JFK,1/20/2019 07:40,0,0,0,50,12,29.71,0.11,6,BKN,KJFK 200740Z AUTO 05012KT 6SM -RA BR BKN006 BKN012 OVC022 03/03 A2970 RMK P0010 T00300030 MADISHF
JFK,1/20/2019 07:45,0,0,0,40,11,29.72,0.11,6,BKN,KJFK 200745Z AUTO 04011KT 6SM -RA BR BKN006 BKN012 OVC022 03/03 A2971 RMK P0010 T00300030 MADISHF
JFK,1/20/2019 07:47,37.4,37.4,100,20,11,29.71,0.11,5,BKN,KJFK 200747Z 02011KT 5SM -RA BR BKN006 BKN012 OVC022 03/03 A2971 RMK AO2 WSHFT 0727 P0011
JFK,1/20/2019 07:50,0,0,0,330,13,29.69,0.12,5,BKN,KJFK 200750Z AUTO 33013KT 5SM -RA BR BKN004 OVC025 03/03 A2969 RMK P0011 T00300030 MADISHF
JFK,1/20/2019 07:51,37,37,100,320,14,29.69,0.12,5,BKN,KJFK 200751Z 32014KT 5SM -RA BR BKN005 OVC025 03/03 A2969 RMK AO2 WSHFT 0727 SLP052 P0012 T00280028
JFK,1/20/2019 07:55,0,0,0,340,11,29.68,0.01,6,BKN,KJFK 200755Z AUTO 34011KT 6SM -RA BR BKN006 BKN012 OVC025 03/03 A2968 RMK P0000 T00300030 MADISHF
JFK,1/20/2019 07:59,37,37,100,40,12,29.67,0.01,6,BKN,KJFK 200759Z 04012KT 6SM -RA BR BKN005 BKN012 OVC025 03/03 A2967 RMK AO2 WSHFT 0739 PRESFR P0001 T00280028
JFK,1/20/2019 08:00,0,0,0,40,12,29.67,0.01,6,BKN,KJFK 200800Z AUTO 04012KT 6SM -RA BR BKN004 BKN012 OVC025 03/03 A2967 RMK P0000 T00300030 MADISHF
JFK,1/20/2019 08:05,0,0,0,40,12,29.66,0.01,6,BKN,KJFK 200805Z AUTO 04012KT 6SM -RA BR BKN004 BKN012 OVC025 03/03 A2965 RMK P0000 T00300030 MADISHF
JFK,1/20/2019 08:10,0,0,0,40,10,29.65,0.03,6,BKN,KJFK 200810Z AUTO 04010KT 6SM -RA BR BKN004 BKN012 OVC025 03/03 A2964 RMK P0002 T00300030 MADISHF
JFK,1/20/2019 08:15,0,0,0,40,12,29.64,0.03,6,BKN,KJFK 200815Z AUTO 04012KT 6SM -RA BR BKN004 BKN012 OVC025 03/03 A2963 RMK P0002 T00300030 MADISHF
JFK,1/20/2019 08:20,0,0,0,40,12,29.63,0.04,9,BKN,KJFK 200820Z AUTO 04012KT 9SM -RA BKN004 BKN012 OVC025 03/03 A2962 RMK P0003 T00300030 MADISHF
JFK,1/20/2019 08:25,0,0,0,40,11,29.63,0.04,10,BKN,KJFK 200825Z AUTO 04011KT 10SM -RA BKN004 BKN012 OVC025 03/03 A2962 RMK P0003 T00300030 MADISHF
JFK,1/20/2019 08:30,0,0,0,30,11,29.62,0.04,8,BKN,KJFK 200830Z AUTO 03011KT 8SM RA BKN004 BKN012 OVC025 03/03 A2962 RMK P0003 T00300030 MADISHF
JFK,1/20/2019 08:35,0,0,0,40,12,29.61,0.05,7,BKN,KJFK 200835Z AUTO 04012KT 7SM RA BKN004 BKN012 OVC025 03/03 A2961 RMK P0005 T00300030 MADISHF
JFK,1/20/2019 08:40,0,0,0,60,13,29.61,0.06,7,BKN,KJFK 200840Z AUTO 06013KT 7SM -RA BKN004 BKN012 OVC025 03/03 A2961 RMK P0005 T00300030 MADISHF
JFK,1/20/2019 08:45,0,0,0,40,10,29.61,0.06,8,BKN,KJFK 200845Z AUTO 04010KT 8SM -RA BKN004 BKN012 OVC025 03/03 A2961 RMK P0005 T00300030 MADISHF
JFK,1/20/2019 08:50,0,0,0,30,10,29.6,0.06,6,BKN,KJFK 200850Z AUTO 03010KT 6SM -RA BR BKN006 OVC023 03/03 A2960 RMK P0005 T00300030 MADISHF
JFK,1/20/2019 08:51,37.9,37.9,100,20,10,29.6,0.06,6,BKN,KJFK 200851Z 02010KT 6SM RA BR BKN006 OVC023 03/03 A2960 RMK AO2 WSHFT 0739 SLP022 P0006 60047 T00330033 58046
JFK,1/20/2019 08:55,0,0,0,20,9,29.6,0.01,6,BKN,KJFK 200855Z AUTO 02009KT 6SM RA BR BKN006 OVC023 03/03 A2960 RMK P0000 T00300030 MADISHF
JFK,1/20/2019 09:00,0,0,0,30,10,29.6,0.02,6,BKN,KJFK 200900Z AUTO 03010KT 6SM RA BR BKN006 OVC023 03/03 A2960 RMK P0001 T00300030 MADISHF
JFK,1/20/2019 09:05,0,0,0,30,11,29.59,0.03,6,BKN,KJFK 200905Z AUTO 03011KT 6SM RA BR BKN006 OVC023 04/04 A2959 RMK P0002 T00400040 MADISHF
JFK,1/20/2019 09:10,0,0,0,20,6,29.6,0.04,6,BKN,KJFK 200910Z AUTO 02006KT 6SM -RA BR BKN006 OVC023 04/04 A2960 RMK P0003 T00400040 MADISHF
JFK,1/20/2019 09:15,0,0,0,360,8,29.58,0.04,6,BKN,KJFK 200915Z AUTO 36008KT 6SM -RA BR BKN006 OVC023 04/04 A2957 RMK P0003 T00400040 MADISHF
JFK,1/20/2019 09:20,0,0,0,20,8,29.58,0.05,6,BKN,KJFK 200920Z AUTO 02008KT 6SM -RA BR BKN006 OVC023 04/04 A2957 RMK P0005 T00400040 MADISHF
JFK,1/20/2019 09:25,0,0,0,30,11,29.57,0.05,6,BKN,KJFK 200925Z AUTO 03011KT 6SM -RA BR BKN006 OVC023 04/04 A2956 RMK P0005 T00400040 MADISHF
JFK,1/20/2019 09:30,0,0,0,20,8,29.56,0.06,6,BKN,KJFK 200930Z AUTO 02008KT 6SM RA BR BKN006 OVC023 04/04 A2955 RMK P0005 T00400040 MADISHF
JFK,1/20/2019 09:35,0,0,0,20,8,29.57,0.07,6,BKN,KJFK 200935Z AUTO 02008KT 6SM RA BR BKN006 OVC023 04/04 A2956 RMK P0007 T00400040 MADISHF
JFK,1/20/2019 09:40,0,0,0,30,6,29.56,0.08,6,BKN,KJFK 200940Z AUTO 03006KT 6SM RA BR BKN006 OVC023 04/04 A2955 RMK P0007 T00400040 MADISHF
JFK,1/20/2019 09:45,0,0,0,50,8,29.56,0.09,6,BKN,KJFK 200945Z AUTO 05008KT 6SM RA BR BKN006 OVC023 04/04 A2955 RMK P0009 T00400040 MADISHF
JFK,1/20/2019 09:50,0,0,0,50,11,29.55,0.1,6,BKN,KJFK 200950Z AUTO 05011KT 6SM -RA BR BKN006 OVC011 04/04 A2954 RMK P0010 T00400040 MADISHF
JFK,1/20/2019 09:51,39,39,100,50,12,29.55,0.11,6,BKN,KJFK 200951Z 05012KT 6SM -RA BR BKN006 OVC011 04/04 A2955 RMK AO2 SLP007 P0011 T00390039
JFK,1/20/2019 09:55,0,0,0,50,14,29.55,0.01,6,BKN,KJFK 200955Z AUTO 05014KT 6SM -RA BR BKN006 OVC011 04/04 A2954 RMK P0000 T00400040 MADISHF
